enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
22315,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,4,Oct-49,Funded Startup,2,6,0
14878,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,100-500,Pvt Ltd,1,51,0
23902,city_36,0.893,Male,Has relevent experience,no_enrollment,Masters,STEM,18,<10,Pvt Ltd,1,21,0
4893,city_21,0.624,Male,Has relevent experience,Full time course,Masters,STEM,4,50-99,Pvt Ltd,1,35,1
12615,city_11,0.55,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,100-500,Pvt Ltd,1,228,1
5792,city_67,0.855,Male,Has relevent experience,Full time course,Graduate,STEM,9,<10,Funded Startup,1,3,0
8720,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,3,147,0
24351,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,10000+,Pvt Ltd,never,298,1
751,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,500-999,Pvt Ltd,1,37,0
3538,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,>20,10000+,Pvt Ltd,>4,86,0
17916,city_73,0.754,Male,Has relevent experience,Full time course,Graduate,STEM,4,<10,Pvt Ltd,1,15,0
31539,city_98,0.949,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,Oct-49,Pvt Ltd,>4,19,0
2720,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,7,<10,Early Stage Startup,1,4,0
6066,city_160,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,>4,96,0
14834,city_103,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,2,<10,Pvt Ltd,1,33,0
3794,city_103,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,>20,<10,Funded Startup,>4,50,0
14317,city_103,0.92,Female,No relevent experience,no_enrollment,Masters,STEM,7,1000-4999,Pvt Ltd,2,22,0
21769,city_118,0.722,Female,Has relevent experience,no_enrollment,Masters,STEM,>20,<10,Pvt Ltd,>4,70,1
16642,city_21,0.624,Female,Has relevent experience,no_enrollment,Graduate,STEM,15,Oct-49,Funded Startup,2,112,0
3653,city_16,0.91,Female,Has relevent experience,no_enrollment,Masters,STEM,11,10000+,Pvt Ltd,>4,52,0
29359,city_103,0.92,Female,Has relevent experience,no_enrollment,Masters,STEM,7,10000+,Pvt Ltd,2,37,0
24182,city_89,0.925,Female,Has relevent experience,no_enrollment,Masters,STEM,19,10000+,Pvt Ltd,never,24,0
1428,city_102,0.804,Female,No relevent experience,no_enrollment,Graduate,STEM,18,100-500,Pvt Ltd,>4,72,0
1804,city_21,0.624,Female,Has relevent experience,no_enrollment,Graduate,STEM,6,Oct-49,Pvt Ltd,never,22,1
4433,city_160,0.92,Female,Has relevent experience,Full time course,Graduate,STEM,5,100-500,Pvt Ltd,2,23,0
21799,city_97,0.925,Female,Has relevent experience,no_enrollment,Phd,STEM,>20,100-500,Funded Startup,2,28,0
8853,city_103,0.92,Female,No relevent experience,Part time course,Masters,Humanities,>20,10000+,Pvt Ltd,>4,9,0
18278,city_160,0.92,Female,No relevent experience,Full time course,Graduate,STEM,3,500-999,Pvt Ltd,2,61,0
31443,city_179,0.512,Female,Has relevent experience,no_enrollment,Masters,STEM,15,100-500,Pvt Ltd,>4,75,0
33118,city_103,0.92,Female,Has relevent experience,Part time course,Graduate,STEM,8,10000+,Pvt Ltd,1,43,0
32926,city_104,0.924,Female,No relevent experience,Part time course,Graduate,STEM,19,10000+,Pvt Ltd,4,81,0
30176,city_91,0.691,Male,Has relevent experience,Full time course,Graduate,STEM,9,500-999,Pvt Ltd,2,96,0
25708,city_114,0.926,Male,No relevent experience,Full time course,Graduate,STEM,6,50-99,NGO,1,51,1
252,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,1000-4999,Pvt Ltd,1,26,0
4344,city_76,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,1000-4999,Pvt Ltd,1,14,0
3759,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,500-999,Pvt Ltd,2,18,0
12575,city_102,0.804,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,500-999,Pvt Ltd,1,99,0
19581,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,6,100-500,Pvt Ltd,1,242,0
1975,city_70,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,10000+,Pvt Ltd,1,109,0
26169,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,100-500,Pvt Ltd,1,50,1
25707,city_104,0.924,Male,Has relevent experience,Full time course,Graduate,STEM,5,50-99,Pvt Ltd,1,9,0
20351,city_102,0.804,Male,Has relevent experience,no_enrollment,Masters,STEM,5,100-500,Pvt Ltd,1,48,0
9657,city_162,0.767,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,Oct-49,Funded Startup,1,22,0
25396,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,17,50-99,Pvt Ltd,1,23,0
30079,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,5000-9999,Pvt Ltd,2,92,0
27461,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,18,50-99,Funded Startup,>4,59,0
1356,city_103,0.92,Female,Has relevent experience,no_enrollment,Masters,STEM,>20,<10,Pvt Ltd,>4,15,1
16516,city_21,0.624,Female,Has relevent experience,no_enrollment,Graduate,STEM,12,50-99,Pvt Ltd,2,94,1
23683,city_90,0.698,Female,No relevent experience,no_enrollment,Masters,STEM,4,10000+,Pvt Ltd,1,51,0
24059,city_21,0.624,Female,Has relevent experience,no_enrollment,Graduate,STEM,1,10000+,Pvt Ltd,1,39,0
5468,city_16,0.91,Female,No relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,1,47,0
8,city_103,0.92,Female,No relevent experience,no_enrollment,Graduate,Humanities,13,100-500,Funded Startup,2,12,0
1005,city_73,0.754,Female,Has relevent experience,no_enrollment,Masters,STEM,14,100-500,Funded Startup,2,47,0
32569,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,4,1000-4999,Pvt Ltd,2,17,0
4081,city_114,0.926,Female,Has relevent experience,no_enrollment,Graduate,STEM,15,100-500,Pvt Ltd,2,5,1
10018,city_103,0.92,Female,Has relevent experience,no_enrollment,Masters,STEM,12,10000+,Pvt Ltd,4,44,0
12324,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,11,5000-9999,Pvt Ltd,1,110,0
21111,city_99,0.915,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,37,0
11080,city_138,0.836,Female,Has relevent experience,no_enrollment,Masters,STEM,6,50-99,Pvt Ltd,1,122,0
23485,city_16,0.91,Female,Has relevent experience,no_enrollment,Masters,STEM,2,100-500,NGO,1,29,0
10375,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,Humanities,>20,5000-9999,Pvt Ltd,2,55,1
10031,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,<10,Early Stage Startup,1,90,0
3155,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,>4,126,0
13433,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,Business Degree,7,1000-4999,Pvt Ltd,4,34,0
12499,city_71,0.884,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,500-999,Pvt Ltd,>4,70,0
15547,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,7,10000+,Pvt Ltd,4,42,0
26177,city_65,0.802,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,Oct-49,Pvt Ltd,1,316,0
8067,city_45,0.89,Male,Has relevent experience,no_enrollment,Masters,STEM,14,1000-4999,Pvt Ltd,>4,27,0
9403,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Arts,16,50-99,Pvt Ltd,3,8,0
8796,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,<10,Pvt Ltd,1,21,0
7687,city_89,0.925,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,1,86,0
32321,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,Arts,<1,50-99,NGO,1,13,0
14165,city_97,0.925,Male,Has relevent experience,no_enrollment,Masters,Other,9,Oct-49,Early Stage Startup,1,52,0
27889,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Arts,16,50-99,Pvt Ltd,>4,3,0
30377,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,<10,Other,1,88,1
9748,city_103,0.92,Male,Has relevent experience,Part time course,Phd,STEM,>20,100-500,Pvt Ltd,>4,52,0
29932,city_103,0.92,Female,Has relevent experience,no_enrollment,Masters,STEM,17,10000+,NGO,3,304,0
20423,city_21,0.624,Female,Has relevent experience,no_enrollment,Masters,STEM,7,10000+,Pvt Ltd,4,40,0
1860,city_21,0.624,Female,Has relevent experience,no_enrollment,Graduate,STEM,11,500-999,Pvt Ltd,1,56,1
12537,city_44,0.725,Female,No relevent experience,no_enrollment,Masters,STEM,9,50-99,Pvt Ltd,2,52,0
9223,city_21,0.624,Female,Has relevent experience,Full time course,Graduate,STEM,2,<10,Early Stage Startup,2,89,1
8970,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Funded Startup,1,62,0
9188,city_64,0.666,Female,No relevent experience,no_enrollment,Graduate,STEM,6,Oct-49,Funded Startup,never,70,0
13111,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Public Sector,2,180,0
30792,city_46,0.762,Female,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,4,20,0
10537,city_65,0.802,Female,Has relevent experience,no_enrollment,Masters,STEM,2,1000-4999,Pvt Ltd,1,108,0
5256,city_83,0.923,Female,Has relevent experience,no_enrollment,Phd,STEM,>20,500-999,Pvt Ltd,>4,13,0
32187,city_21,0.624,Female,Has relevent experience,no_enrollment,Masters,STEM,8,1000-4999,Pvt Ltd,2,51,0
29788,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,1,91,0
25058,city_116,0.743,Female,Has relevent experience,no_enrollment,Masters,STEM,11,500-999,Pvt Ltd,>4,80,0
24219,city_114,0.926,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,1,8,0
29692,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,1,79,0
28345,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,Oct-49,Pvt Ltd,2,292,0
16375,city_21,0.624,Male,Has relevent experience,Full time course,Masters,STEM,<1,Oct-49,Pvt Ltd,1,4,0
607,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,50-99,Pvt Ltd,4,42,0
5952,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,20,10000+,Pvt Ltd,>4,54,1
142,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Other,>20,100-500,Pvt Ltd,3,106,0
33244,city_103,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,8,1000-4999,Pvt Ltd,4,85,0
32209,city_16,0.91,Male,No relevent experience,no_enrollment,Phd,STEM,5,1000-4999,Public Sector,1,128,0
24322,city_116,0.743,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,5000-9999,Pvt Ltd,2,135,0
26705,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10000+,Public Sector,2,21,0
33357,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,100-500,Pvt Ltd,1,18,0
29990,city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,Oct-49,Funded Startup,2,74,0
4216,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,1,28,0
15502,city_67,0.855,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,50-99,Funded Startup,>4,23,0
25820,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,19,10000+,Pvt Ltd,1,145,1
25736,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,3,62,0
2218,city_16,0.91,Female,Has relevent experience,no_enrollment,Graduate,STEM,7,500-999,Pvt Ltd,2,105,0
16696,city_160,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,Oct-49,Early Stage Startup,2,9,0
28129,city_104,0.924,Female,Has relevent experience,no_enrollment,Masters,Other,18,1000-4999,Pvt Ltd,>4,150,0
28205,city_103,0.92,Female,Has relevent experience,Part time course,Graduate,STEM,10,50-99,Pvt Ltd,2,80,0
26356,city_103,0.92,Female,No relevent experience,no_enrollment,Phd,STEM,13,100-500,Public Sector,2,79,0
13190,city_75,0.939,Female,Has relevent experience,no_enrollment,Masters,STEM,15,1000-4999,Pvt Ltd,3,84,0
25477,city_136,0.897,Female,Has relevent experience,no_enrollment,Masters,STEM,6,50-99,Public Sector,1,17,0
10916,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,11,100-500,NGO,1,15,0
7975,city_103,0.92,Female,Has relevent experience,no_enrollment,Masters,Business Degree,4,500-999,Pvt Ltd,1,206,0
21509,city_21,0.624,Female,Has relevent experience,no_enrollment,Graduate,STEM,2,Oct-49,Pvt Ltd,1,72,1
19998,city_91,0.691,Female,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,2,31,0
11893,city_103,0.92,Female,Has relevent experience,no_enrollment,Masters,STEM,8,10000+,Pvt Ltd,4,52,0
8293,city_67,0.855,Female,Has relevent experience,no_enrollment,Masters,STEM,9,1000-4999,Pvt Ltd,1,149,0
6430,city_160,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,12,<10,Pvt Ltd,1,81,0
50,city_103,0.92,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,10000+,Pvt Ltd,1,79,1
7715,city_74,0.579,Male,Has relevent experience,Full time course,Graduate,STEM,5,Oct-49,Pvt Ltd,2,83,1
936,city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,50-99,Funded Startup,4,81,0
8894,city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,<10,Pvt Ltd,>4,21,0
22180,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,No Major,>20,100-500,Pvt Ltd,2,18,0
11906,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,>4,27,0
7222,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,1000-4999,Pvt Ltd,1,9,0
6111,city_114,0.926,Male,No relevent experience,Part time course,Masters,STEM,>20,<10,Funded Startup,1,15,0
29172,city_103,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,15,1000-4999,Pvt Ltd,2,94,0
22239,city_103,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,5,1000-4999,Pvt Ltd,3,105,0
17040,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,100-500,Pvt Ltd,2,3,0
19834,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,5000-9999,Pvt Ltd,never,7,1
10679,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,2,Oct-49,Pvt Ltd,1,17,0
31429,city_41,0.827,Male,Has relevent experience,Part time course,Graduate,STEM,5,100-500,NGO,1,94,0
20618,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,14,50-99,Pvt Ltd,2,86,0
26345,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,9,5000-9999,Pvt Ltd,>4,163,0
32170,city_103,0.92,Female,Has relevent experience,Full time course,Graduate,STEM,7,50-99,Pvt Ltd,1,56,0
5827,city_104,0.924,Female,Has relevent experience,no_enrollment,Masters,Humanities,2,50-99,Funded Startup,1,28,0
10264,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,1,10000+,Pvt Ltd,1,30,0
348,city_13,0.827,Female,Has relevent experience,no_enrollment,Masters,STEM,10,50-99,Pvt Ltd,4,26,0
11934,city_160,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,10,Oct-49,Pvt Ltd,4,101,1
23530,city_21,0.624,Female,No relevent experience,no_enrollment,Graduate,STEM,5,10000+,Pvt Ltd,1,68,1
5193,city_23,0.899,Female,Has relevent experience,no_enrollment,Graduate,STEM,16,Oct-49,Funded Startup,4,144,0
28162,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,Humanities,2,100-500,Pvt Ltd,1,72,0
2310,city_102,0.804,Female,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,never,62,0
8143,city_21,0.624,Female,No relevent experience,Full time course,Graduate,STEM,<1,10000+,Pvt Ltd,4,66,1
28417,city_103,0.92,Female,Has relevent experience,Full time course,Graduate,STEM,7,50-99,NGO,4,157,1
12001,city_158,0.766,Female,Has relevent experience,no_enrollment,Masters,STEM,14,100-500,Pvt Ltd,1,112,0
28046,city_59,0.775,Female,Has relevent experience,no_enrollment,Graduate,STEM,7,100-500,Pvt Ltd,3,96,1
16159,city_16,0.91,Female,Has relevent experience,no_enrollment,Masters,STEM,15,1000-4999,Pvt Ltd,2,112,0
4379,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Arts,>20,5000-9999,NGO,>4,90,0
29814,city_103,0.92,Male,No relevent experience,no_enrollment,Masters,Other,16,10000+,Pvt Ltd,>4,43,0
27621,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,No Major,>20,100-500,Pvt Ltd,1,43,0
3755,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,6,10000+,Pvt Ltd,3,27,0
14521,city_61,0.913,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,100-500,Pvt Ltd,1,43,1
8812,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,50-99,Pvt Ltd,>4,15,0
2762,city_65,0.802,Male,Has relevent experience,no_enrollment,Graduate,No Major,1,<10,Pvt Ltd,1,156,0
21508,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,9,10000+,Pvt Ltd,1,96,1
29733,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,Arts,19,500-999,NGO,1,14,0
22146,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,4,5000-9999,Pvt Ltd,2,62,0
25520,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,>4,42,0
15864,city_67,0.855,Male,Has relevent experience,Full time course,Graduate,STEM,7,10000+,Pvt Ltd,1,34,0
14235,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,500-999,Pvt Ltd,>4,47,0
6074,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Funded Startup,4,61,0
5565,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,17,1000-4999,Pvt Ltd,>4,168,1
28049,city_103,0.92,Female,No relevent experience,no_enrollment,Graduate,STEM,5,50-99,Public Sector,1,6,0
11894,city_103,0.92,Female,Has relevent experience,no_enrollment,Masters,STEM,15,500-999,Funded Startup,1,15,1
19845,city_98,0.949,Female,Has relevent experience,no_enrollment,Masters,STEM,6,10000+,Public Sector,1,3,0
9553,city_21,0.624,Female,Has relevent experience,no_enrollment,Graduate,STEM,8,1000-4999,Pvt Ltd,2,220,1
6870,city_21,0.624,Female,Has relevent experience,no_enrollment,Graduate,STEM,9,500-999,Pvt Ltd,>4,36,1
17690,city_103,0.92,Female,Has relevent experience,no_enrollment,Masters,Arts,<1,1000-4999,Pvt Ltd,1,73,0
4712,city_67,0.855,Female,Has relevent experience,Part time course,Graduate,STEM,5,Oct-49,Early Stage Startup,1,48,0
13215,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,>4,20,1
33376,city_16,0.91,Female,Has relevent experience,no_enrollment,Masters,Business Degree,8,1000-4999,Public Sector,4,74,0
24856,city_160,0.92,Female,Has relevent experience,Part time course,Graduate,STEM,14,1000-4999,Pvt Ltd,>4,39,0
26286,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,2,50-99,Early Stage Startup,1,124,0
8862,city_89,0.925,Female,Has relevent experience,no_enrollment,Graduate,STEM,10,1000-4999,Pvt Ltd,>4,162,1
33168,city_21,0.624,Female,Has relevent experience,Full time course,Masters,STEM,<1,<10,Pvt Ltd,1,29,1
5869,city_64,0.666,Female,Has relevent experience,no_enrollment,Graduate,STEM,10,50-99,Pvt Ltd,4,54,0
28110,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,57,0
23633,city_150,0.698,Male,No relevent experience,Full time course,Phd,STEM,>20,10000+,Public Sector,>4,3,0
6774,city_67,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,16,50-99,Pvt Ltd,2,70,0
16762,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,10000+,Pvt Ltd,>4,7,0
13784,city_28,0.939,Male,Has relevent experience,no_enrollment,Masters,STEM,10,<10,Pvt Ltd,3,86,0
3989,city_141,0.763,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,<10,Funded Startup,1,86,0
